Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2008,18 to 64,Male,High school or equivalent,White,"$10,000 to $14,999",81253
2008,18 to 64,Male,High school or equivalent,White,"$15,000 to $24,999",130285
2008,18 to 64,Male,High school or equivalent,White,"$25,000 to $34,999",120227
2008,18 to 64,Male,High school or equivalent,White,"$35,000 to $49,999",153138
2008,18 to 64,Male,High school or equivalent,White,"$50,000 to $74,999",157120
2008,18 to 64,Male,High school or equivalent,White,"$75,000 and over",114074
2008,18 to 64,Male,High school or equivalent,White,No Income,97841
2008,18 to 64,Male,High school or equivalent,African American,"$5,000 to $9,999",16970
2008,18 to 64,Male,High school or equivalent,African American,"$10,000 to $14,999",21199
2008,18 to 64,Male,High school or equivalent,African American,"$15,000 to $24,999",29602
2008,18 to 64,Male,High school or equivalent,African American,"$25,000 to $34,999",22693
2008,18 to 64,Male,High school or equivalent,African American,"$35,000 to $49,999",20986
2008,18 to 64,Male,High school or equivalent,African American,"$50,000 to $74,999",16560
2008,18 to 64,Male,High school or equivalent,African American,"$75,000 and over",7761
2008,18 to 64,Male,High school or equivalent,African American,No Income,41096
2008,18 to 64,Male,High school or equivalent,Asian,"$5,000 to $9,999",15392
2008,18 to 64,Male,High school or equivalent,Asian,"$10,000 to $14,999",17914
2008,18 to 64,Male,High school or equivalent,Asian,"$15,000 to $24,999",37018
2008,18 to 64,Male,High school or equivalent,Asian,"$25,000 to $34,999",31268
2008,18 to 64,Male,High school or equivalent,Asian,"$35,000 to $49,999",32201
2008,18 to 64,Male,High school or equivalent,Asian,"$50,000 to $74,999",18620
2008,18 to 64,Male,High school or equivalent,Asian,"$75,000 and over",8860
2008,18 to 64,Male,High school or equivalent,Asian,No Income,28004
2008,18 to 64,Male,High school or equivalent,Hispanic,"$5,000 to $9,999",77089
2008,18 to 64,Male,High school or equivalent,Hispanic,"$10,000 to $14,999",118570
2008,18 to 64,Male,High school or equivalent,Hispanic,"$15,000 to $24,999",247817
2008,18 to 64,Male,High school or equivalent,Hispanic,"$25,000 to $34,999",170834
2008,18 to 64,Male,High school or equivalent,Hispanic,"$35,000 to $49,999",171349
2008,18 to 64,Male,High school or equivalent,Hispanic,"$50,000 to $74,999",120094
2008,18 to 64,Male,High school or equivalent,Hispanic,"$75,000 and over",40605
2008,18 to 64,Male,High school or equivalent,Hispanic,No Income,93515
2008,18 to 64,Male,High school or equivalent,Other,"$5,000 to $9,999",7653
2008,18 to 64,Male,High school or equivalent,Other,"$10,000 to $14,999",5376
2008,18 to 64,Male,High school or equivalent,Other,"$15,000 to $24,999",12147
2008,18 to 64,Male,High school or equivalent,Other,"$25,000 to $34,999",9580
2008,18 to 64,Male,High school or equivalent,Other,"$35,000 to $49,999",13107
2008,18 to 64,Male,High school or equivalent,Other,"$50,000 to $74,999",9814
2008,18 to 64,Male,High school or equivalent,Other,"$75,000 and over",4013
2008,18 to 64,Male,High school or equivalent,Other,No Income,10357
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",110656
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999",125622
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999",187410
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999",181437
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999",257887
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999",338048
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,"$75,000 and over",339026
2008,18 to 64,Male,"Some college, less than 4-yr degree",White,No Income,103286
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999",21605
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999",29877
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999",38396
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999",36922
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999",42767
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999",37183
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over",20980
2008,18 to 64,Male,"Some college, less than 4-yr degree",African American,No Income,26855
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999",29732
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999",27951
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999",49968
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999",45949
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999",61796
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999",66422
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over",39886
2008,18 to 64,Male,"Some college, less than 4-yr degree",Asian,No Income,68936
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$5,000 to $9,999",64666
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$10,000 to $14,999",78888
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$15,000 to $24,999",160469
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$25,000 to $34,999",131785
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$35,000 to $49,999",152882
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$50,000 to $74,999",156068
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,"$75,000 and over",88264
2008,18 to 64,Male,"Some college, less than 4-yr degree",Hispanic,No Income,81611
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999",11523
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999",12590
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999",16334
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999",12826
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999",18910
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999",18505
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over",13004
2008,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,13618
2008,18 to 64,Male,Bachelor's degree or higher,White,"$5,000 to $9,999",38843
2008,18 to 64,Male,Bachelor's degree or higher,White,"$10,000 to $14,999",52905
2008,18 to 64,Male,Bachelor's degree or higher,White,"$15,000 to $24,999",96002
2008,18 to 64,Male,Bachelor's degree or higher,White,"$25,000 to $34,999",104350
2008,18 to 64,Male,Bachelor's degree or higher,White,"$35,000 to $49,999",177220
2008,18 to 64,Male,Bachelor's degree or higher,White,"$50,000 to $74,999",338750
2008,18 to 64,Male,Bachelor's degree or higher,White,"$75,000 and over",655382
2008,18 to 64,Male,Bachelor's degree or higher,White,No Income,37635
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999",3345
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999",6338
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999",7160
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999",11756
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999",15690
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999",23979
2008,18 to 64,Male,Bachelor's degree or higher,African American,"$75,000 and over",32999
2008,18 to 64,Male,Bachelor's degree or higher,African American,No Income,4976
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999",16542
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999",21753
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999",45812
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999",49423
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999",79137
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999",134530
2008,18 to 64,Male,Bachelor's degree or higher,Asian,"$75,000 and over",220288
2008,18 to 64,Male,Bachelor's degree or higher,Asian,No Income,30252
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$5,000 to $9,999",13284
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$10,000 to $14,999",17997
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$15,000 to $24,999",37372
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$25,000 to $34,999",33617
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$35,000 to $49,999",59912
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$50,000 to $74,999",72339
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,"$75,000 and over",81613
2008,18 to 64,Male,Bachelor's degree or higher,Hispanic,No Income,8939
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999",2529
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999",1926
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999",5328
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999",5446
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999",10492
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999",14199
2008,18 to 64,Male,Bachelor's degree or higher,Other,"$75,000 and over",19259
2008,18 to 64,Male,Bachelor's degree or higher,Other,No Income,1912
2008,18 to 64,Female,No high school diploma,White,"$5,000 to $9,999",38761
2008,18 to 64,Female,No high school diploma,White,"$10,000 to $14,999",36482
2008,18 to 64,Female,No high school diploma,White,"$15,000 to $24,999",30273
2008,18 to 64,Female,No high school diploma,White,"$25,000 to $34,999",16277
2008,18 to 64,Female,No high school diploma,White,"$35,000 to $49,999",11866
2008,18 to 64,Female,No high school diploma,White,"$50,000 to $74,999",7245
2008,18 to 64,Female,No high school diploma,White,"$75,000 and over",3036
2008,18 to 64,Female,No high school diploma,White,No Income,66781
2008,18 to 64,Female,No high school diploma,African American,"$5,000 to $9,999",13456
2008,18 to 64,Female,No high school diploma,African American,"$10,000 to $14,999",12870
2008,18 to 64,Female,No high school diploma,African American,"$15,000 to $24,999",9017
2008,18 to 64,Female,No high school diploma,African American,"$25,000 to $34,999",2779
2008,18 to 64,Female,No high school diploma,African American,"$35,000 to $49,999",3505
2008,18 to 64,Female,No high school diploma,African American,"$50,000 to $74,999",1955
2008,18 to 64,Female,No high school diploma,African American,"$75,000 and over",434
2008,18 to 64,Female,No high school diploma,African American,No Income,15883
2008,18 to 64,Female,No high school diploma,Asian,"$5,000 to $9,999",26135
2008,18 to 64,Female,No high school diploma,Asian,"$10,000 to $14,999",27723
2008,18 to 64,Female,No high school diploma,Asian,"$15,000 to $24,999",28162
2008,18 to 64,Female,No high school diploma,Asian,"$25,000 to $34,999",12302
2008,18 to 64,Female,No high school diploma,Asian,"$35,000 to $49,999",6176
2008,18 to 64,Female,No high school diploma,Asian,"$50,000 to $74,999",5554
2008,18 to 64,Female,No high school diploma,Asian,"$75,000 and over",1290
2008,18 to 64,Female,No high school diploma,Asian,No Income,54573
2008,18 to 64,Female,No high school diploma,Hispanic,"$5,000 to $9,999",174572
2008,18 to 64,Female,No high school diploma,Hispanic,"$10,000 to $14,999",200417
2008,18 to 64,Female,No high school diploma,Hispanic,"$15,000 to $24,999",239493
2008,18 to 64,Female,No high school diploma,Hispanic,"$25,000 to $34,999",82951
2008,18 to 64,Female,No high school diploma,Hispanic,"$35,000 to $49,999",37979
2008,18 to 64,Female,No high school diploma,Hispanic,"$50,000 to $74,999",15668
2008,18 to 64,Female,No high school diploma,Hispanic,"$75,000 and over",5855
2008,18 to 64,Female,No high school diploma,Hispanic,No Income,506992
2008,18 to 64,Female,No high school diploma,Other,"$5,000 to $9,999",5992
2008,18 to 64,Female,No high school diploma,Other,"$10,000 to $14,999",4535
2008,18 to 64,Female,No high school diploma,Other,"$15,000 to $24,999",6824
2008,18 to 64,Female,No high school diploma,Other,"$25,000 to $34,999",2030
2008,18 to 64,Female,No high school diploma,Other,"$35,000 to $49,999",1820
2008,18 to 64,Female,No high school diploma,Other,"$50,000 to $74,999",457
2008,18 to 64,Female,No high school diploma,Other,"$75,000 and over",263
2008,18 to 64,Female,No high school diploma,Other,No Income,10717
2008,18 to 64,Female,High school or equivalent,White,"$5,000 to $9,999",95622
2008,18 to 64,Female,High school or equivalent,White,"$10,000 to $14,999",104559
2008,18 to 64,Female,High school or equivalent,White,"$15,000 to $24,999",126912
2008,18 to 64,Female,High school or equivalent,White,"$25,000 to $34,999",104057
2008,18 to 64,Female,High school or equivalent,White,"$35,000 to $49,999",95654
2008,18 to 64,Female,High school or equivalent,White,"$50,000 to $74,999",66318
2008,18 to 64,Female,High school or equivalent,White,"$75,000 and over",33677
2008,18 to 64,Female,High school or equivalent,White,No Income,166059
2008,18 to 64,Female,High school or equivalent,African American,"$5,000 to $9,999",23901
2008,18 to 64,Female,High school or equivalent,African American,"$10,000 to $14,999",23370
2008,18 to 64,Female,High school or equivalent,African American,"$15,000 to $24,999",24321
2008,18 to 64,Female,High school or equivalent,African American,"$25,000 to $34,999",18124
2008,18 to 64,Female,High school or equivalent,African American,"$35,000 to $49,999",15661
2008,18 to 64,Female,High school or equivalent,African American,"$50,000 to $74,999",9865
2008,18 to 64,Female,High school or equivalent,African American,"$75,000 and over",2751
2008,18 to 64,Female,High school or equivalent,African American,No Income,24680
2008,18 to 64,Female,High school or equivalent,Asian,"$5,000 to $9,999",20845
2008,18 to 64,Female,High school or equivalent,Asian,"$10,000 to $14,999",20528
2008,18 to 64,Female,High school or equivalent,Asian,"$15,000 to $24,999",36295
2008,18 to 64,Female,High school or equivalent,Asian,"$25,000 to $34,999",26575
2008,18 to 64,Female,High school or equivalent,Asian,"$35,000 to $49,999",18710
2008,18 to 64,Female,High school or equivalent,Asian,"$50,000 to $74,999",14077
2008,18 to 64,Female,High school or equivalent,Asian,"$75,000 and over",4941
2008,18 to 64,Female,High school or equivalent,Asian,No Income,58060
2008,18 to 64,Female,High school or equivalent,Hispanic,"$5,000 to $9,999",100001
2008,18 to 64,Female,High school or equivalent,Hispanic,"$10,000 to $14,999",122585
2008,18 to 64,Female,High school or equivalent,Hispanic,"$15,000 to $24,999",180961
2008,18 to 64,Female,High school or equivalent,Hispanic,"$25,000 to $34,999",104827
2008,18 to 64,Female,High school or equivalent,Hispanic,"$35,000 to $49,999",78077
2008,18 to 64,Female,High school or equivalent,Hispanic,"$50,000 to $74,999",35800
2008,18 to 64,Female,High school or equivalent,Hispanic,"$75,000 and over",11666
2008,18 to 64,Female,High school or equivalent,Hispanic,No Income,233691
2008,18 to 64,Female,High school or equivalent,Other,"$5,000 to $9,999",9962
2008,18 to 64,Female,High school or equivalent,Other,"$10,000 to $14,999",8367
2008,18 to 64,Female,High school or equivalent,Other,"$15,000 to $24,999",11677
2008,18 to 64,Female,High school or equivalent,Other,"$25,000 to $34,999",8597
2008,18 to 64,Female,High school or equivalent,Other,"$35,000 to $49,999",5152
2008,18 to 64,Female,High school or equivalent,Other,"$50,000 to $74,999",5697
2008,18 to 64,Female,High school or equivalent,Other,"$75,000 and over",1208
2008,18 to 64,Female,High school or equivalent,Other,No Income,10891
2008,18 to 64,Female,"Some college, less than 4-yr degree",White,"$5,000 to $9,999",175426
