Year,Age,Gender,Educational Attainment,Race,Personal Income,Population Count
2010,00 to 17,Female,No high school diploma,Other,"$50,000 to $74,999",0
2010,00 to 17,Female,No high school diploma,Other,"$75,000 and over",0
2010,00 to 17,Female,No high school diploma,Other,No Income,"1,114,559"
2010,00 to 17,Female,No high school diploma,Other,No Income,"1,114,559"
2010,00 to 17,Female,No high school diploma,Other,No Income,"1,114,559"
2010,00 to 17,Female,No high school diploma,Other,No Income,"1,114,559"
2010,18 to 64,Male,High school or equivalent,White,No Income,"1,114,559"
2010,18 to 64,Male,High school or equivalent,White,"$5,000 to $9,999","140,353"
2010,18 to 64,Male,High school or equivalent,White,"$10,000 to $14,999","168,606"
2010,18 to 64,Male,High school or equivalent,White,"$15,000 to $24,999","280,295"
2010,18 to 64,Male,High school or equivalent,White,"$25,000 to $34,999","206,815"
2010,18 to 64,Male,High school or equivalent,White,"$35,000 to $49,999","235,950"
2010,18 to 64,Male,High school or equivalent,White,"$50,000 to $74,999","197,996"
2010,18 to 64,Male,High school or equivalent,White,"$75,000 and over","113,401"
2010,18 to 64,Male,High school or equivalent,White,No Income,"337,159"
2010,18 to 64,Male,High school or equivalent,African American,No Income,"337,159"
2010,18 to 64,Male,High school or equivalent,African American,"$5,000 to $9,999","19,240"
2010,18 to 64,Male,High school or equivalent,African American,"$10,000 to $14,999","21,669"
2010,18 to 64,Male,High school or equivalent,African American,"$15,000 to $24,999","26,753"
2010,18 to 64,Male,High school or equivalent,African American,"$25,000 to $34,999","23,930"
2010,18 to 64,Male,High school or equivalent,African American,"$35,000 to $49,999","22,023"
2010,18 to 64,Male,High school or equivalent,African American,"$50,000 to $74,999","14,695"
2010,18 to 64,Male,High school or equivalent,African American,"$75,000 and over","6,981"
2010,18 to 64,Male,High school or equivalent,African American,No Income,"65,224"
2010,18 to 64,Male,High school or equivalent,Native American,No Income,"65,224"
2010,18 to 64,Male,High school or equivalent,Native American,"$5,000 to $9,999","1,956"
2010,18 to 64,Male,High school or equivalent,Native American,"$10,000 to $14,999","1,866"
2010,18 to 64,Male,High school or equivalent,Native American,"$15,000 to $24,999","2,401"
2010,18 to 64,Male,High school or equivalent,Native American,"$25,000 to $34,999","1,451"
2010,18 to 64,Male,High school or equivalent,Native American,"$35,000 to $49,999","2,462"
2010,18 to 64,Male,High school or equivalent,Native American,"$50,000 to $74,999","1,936"
2010,18 to 64,Male,High school or equivalent,Native American,"$75,000 and over",359
2010,18 to 64,Male,High school or equivalent,Native American,No Income,"4,232"
2010,18 to 64,Male,High school or equivalent,Asian,No Income,"4,232"
2010,18 to 64,Male,High school or equivalent,Asian,"$5,000 to $9,999","21,183"
2010,18 to 64,Male,High school or equivalent,Asian,"$10,000 to $14,999","19,690"
2010,18 to 64,Male,High school or equivalent,Asian,"$15,000 to $24,999","36,616"
2010,18 to 64,Male,High school or equivalent,Asian,"$25,000 to $34,999","30,948"
2010,18 to 64,Male,High school or equivalent,Asian,"$35,000 to $49,999","30,154"
2010,18 to 64,Male,High school or equivalent,Asian,"$50,000 to $74,999","20,570"
2010,18 to 64,Male,High school or equivalent,Asian,"$75,000 and over","6,110"
2010,18 to 64,Male,High school or equivalent,Asian,No Income,"68,338"
2010,18 to 64,Male,High school or equivalent,Other,No Income,"68,338"
2010,18 to 64,Male,High school or equivalent,Other,"$5,000 to $9,999","44,825"
2010,18 to 64,Male,High school or equivalent,Other,"$10,000 to $14,999","59,169"
2010,18 to 64,Male,High school or equivalent,Other,"$15,000 to $24,999","118,927"
2010,18 to 64,Male,High school or equivalent,Other,"$25,000 to $34,999","78,313"
2010,18 to 64,Male,High school or equivalent,Other,"$35,000 to $49,999","66,391"
2010,18 to 64,Male,High school or equivalent,Other,"$50,000 to $74,999","52,061"
2010,18 to 64,Male,High school or equivalent,Other,"$75,000 and over","19,464"
2010,18 to 64,Male,High school or equivalent,Other,No Income,"117,374"
2010,18 to 64,Male,High school or equivalent,Other,No Income,"117,374"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,No Income,"117,374"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$5,000 to $9,999","168,983"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$10,000 to $14,999","192,359"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$15,000 to $24,999","318,089"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$25,000 to $34,999","247,060"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$35,000 to $49,999","317,762"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$50,000 to $74,999","395,199"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,"$75,000 and over","345,721"
2010,18 to 64,Male,"Some college, less than 4-yr degree",White,No Income,"428,747"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,No Income,"428,747"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$5,000 to $9,999","20,302"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$10,000 to $14,999","28,229"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$15,000 to $24,999","35,450"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$25,000 to $34,999","29,286"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$35,000 to $49,999","35,846"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$50,000 to $74,999","46,636"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,"$75,000 and over","26,265"
2010,18 to 64,Male,"Some college, less than 4-yr degree",African American,No Income,"81,182"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,No Income,"81,182"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$5,000 to $9,999","2,084"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$10,000 to $14,999","1,762"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$15,000 to $24,999","3,147"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$25,000 to $34,999","3,045"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$35,000 to $49,999","4,408"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$50,000 to $74,999","3,524"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,"$75,000 and over","1,658"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Native American,No Income,"3,084"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,No Income,"3,084"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$5,000 to $9,999","32,099"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$10,000 to $14,999","31,454"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$15,000 to $24,999","65,087"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$25,000 to $34,999","47,985"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$35,000 to $49,999","61,583"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$50,000 to $74,999","55,957"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,"$75,000 and over","38,496"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Asian,No Income,"133,614"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"133,614"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$5,000 to $9,999","39,598"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$10,000 to $14,999","50,390"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$15,000 to $24,999","83,658"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$25,000 to $34,999","70,087"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$35,000 to $49,999","73,566"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$50,000 to $74,999","70,577"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,"$75,000 and over","39,864"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"125,661"
2010,18 to 64,Male,"Some college, less than 4-yr degree",Other,No Income,"125,661"
2010,18 to 64,Male,Bachelor's degree or higher,White,No Income,"125,661"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$5,000 to $9,999","53,348"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$10,000 to $14,999","64,209"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$15,000 to $24,999","147,427"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$25,000 to $34,999","124,685"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$35,000 to $49,999","195,309"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$50,000 to $74,999","348,651"
2010,18 to 64,Male,Bachelor's degree or higher,White,"$75,000 and over","685,195"
2010,18 to 64,Male,Bachelor's degree or higher,White,No Income,"110,124"
2010,18 to 64,Male,Bachelor's degree or higher,African American,No Income,"110,124"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$5,000 to $9,999","7,779"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$10,000 to $14,999","5,336"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$15,000 to $24,999","9,839"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$25,000 to $34,999","10,142"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$35,000 to $49,999","15,752"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$50,000 to $74,999","27,757"
2010,18 to 64,Male,Bachelor's degree or higher,African American,"$75,000 and over","31,010"
2010,18 to 64,Male,Bachelor's degree or higher,African American,No Income,"10,179"
2010,18 to 64,Male,Bachelor's degree or higher,Native American,No Income,"10,179"
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$5,000 to $9,999",125
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$10,000 to $14,999",488
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$15,000 to $24,999",679
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$25,000 to $34,999",921
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$35,000 to $49,999",832
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$50,000 to $74,999","1,507"
2010,18 to 64,Male,Bachelor's degree or higher,Native American,"$75,000 and over","1,657"
2010,18 to 64,Male,Bachelor's degree or higher,Native American,No Income,507
2010,18 to 64,Male,Bachelor's degree or higher,Asian,No Income,507
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$5,000 to $9,999","21,713"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$10,000 to $14,999","27,305"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$15,000 to $24,999","54,174"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$25,000 to $34,999","45,208"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$35,000 to $49,999","75,861"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$50,000 to $74,999","127,939"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,"$75,000 and over","236,991"
2010,18 to 64,Male,Bachelor's degree or higher,Asian,No Income,"61,969"
2010,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"61,969"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$5,000 to $9,999","8,520"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$10,000 to $14,999","11,216"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$15,000 to $24,999","18,562"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$25,000 to $34,999","17,741"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$35,000 to $49,999","25,965"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$50,000 to $74,999","39,398"
2010,18 to 64,Male,Bachelor's degree or higher,Other,"$75,000 and over","48,431"
2010,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"14,488"
2010,18 to 64,Male,Bachelor's degree or higher,Other,No Income,"14,488"
2010,18 to 64,Male,No high school diploma,White,No Income,"14,488"
2010,18 to 64,Male,No high school diploma,White,"$5,000 to $9,999","131,023"
2010,18 to 64,Male,No high school diploma,White,"$10,000 to $14,999","180,070"
2010,18 to 64,Male,No high school diploma,White,"$15,000 to $24,999","305,162"
2010,18 to 64,Male,No high school diploma,White,"$25,000 to $34,999","167,256"
2010,18 to 64,Male,No high school diploma,White,"$35,000 to $49,999","124,464"
2010,18 to 64,Male,No high school diploma,White,"$50,000 to $74,999","71,761"
2010,18 to 64,Male,No high school diploma,White,"$75,000 and over","23,394"
2010,18 to 64,Male,No high school diploma,White,No Income,"299,870"
2010,18 to 64,Male,No high school diploma,African American,No Income,"299,870"
2010,18 to 64,Male,No high school diploma,African American,"$5,000 to $9,999","11,324"
2010,18 to 64,Male,No high school diploma,African American,"$10,000 to $14,999","12,903"
2010,18 to 64,Male,No high school diploma,African American,"$15,000 to $24,999","10,069"
2010,18 to 64,Male,No high school diploma,African American,"$25,000 to $34,999","3,535"
2010,18 to 64,Male,No high school diploma,African American,"$35,000 to $49,999","3,513"
2010,18 to 64,Male,No high school diploma,African American,"$50,000 to $74,999","2,390"
2010,18 to 64,Male,No high school diploma,African American,"$75,000 and over",532
2010,18 to 64,Male,No high school diploma,African American,No Income,"53,554"
2010,18 to 64,Male,No high school diploma,Native American,No Income,"53,554"
2010,18 to 64,Male,No high school diploma,Native American,"$5,000 to $9,999","2,540"
2010,18 to 64,Male,No high school diploma,Native American,"$10,000 to $14,999","1,435"
2010,18 to 64,Male,No high school diploma,Native American,"$15,000 to $24,999","2,317"
2010,18 to 64,Male,No high school diploma,Native American,"$25,000 to $34,999",726
2010,18 to 64,Male,No high school diploma,Native American,"$35,000 to $49,999",685
2010,18 to 64,Male,No high school diploma,Native American,"$50,000 to $74,999",662
2010,18 to 64,Male,No high school diploma,Native American,"$75,000 and over",151
2010,18 to 64,Male,No high school diploma,Native American,No Income,"5,447"
2010,18 to 64,Male,No high school diploma,Asian,No Income,"5,447"
2010,18 to 64,Male,No high school diploma,Asian,"$5,000 to $9,999","19,547"
2010,18 to 64,Male,No high school diploma,Asian,"$10,000 to $14,999","23,529"
2010,18 to 64,Male,No high school diploma,Asian,"$15,000 to $24,999","30,768"
2010,18 to 64,Male,No high school diploma,Asian,"$25,000 to $34,999","13,118"
2010,18 to 64,Male,No high school diploma,Asian,"$35,000 to $49,999","12,132"
2010,18 to 64,Male,No high school diploma,Asian,"$50,000 to $74,999","6,890"
2010,18 to 64,Male,No high school diploma,Asian,"$75,000 and over","2,822"
2010,18 to 64,Male,No high school diploma,Asian,No Income,"36,641"
2010,18 to 64,Male,No high school diploma,Other,No Income,"36,641"
2010,18 to 64,Male,No high school diploma,Other,"$5,000 to $9,999","74,876"
2010,18 to 64,Male,No high school diploma,Other,"$10,000 to $14,999","129,984"
2010,18 to 64,Male,No high school diploma,Other,"$15,000 to $24,999","187,882"
2010,18 to 64,Male,No high school diploma,Other,"$25,000 to $34,999","93,157"
2010,18 to 64,Male,No high school diploma,Other,"$35,000 to $49,999","74,942"
